Year,Country_Name,ISO_Code,GDP
2001,Post-demographic dividend,PST,27762.278415429
2001,French Polynesia,PYF,
2001,Qatar,QAT,88138.4224405969
2001,Romania,ROU,6521.41537870868
2001,Russian Federation,RUS,7361.38379952194
2001,Rwanda,RWA,681.739755781647
2001,South Asia,SAS,2232.81475320645
2001,Saudi Arabia,SAU,33886.430818288
2001,Sudan,SDN,1953.48384028999
2001,Senegal,SEN,2007.4138956682
2001,Singapore,SGP,41000.4184287728
2001,Solomon Islands,SLB,1323.15218829282
2001,Sierra Leone,SLE,667.39716272326
2001,El Salvador,SLV,4573.70642645381
2001,San Marino,SMR,64038.2942033126
2001,Somalia,SOM,
2001,Serbia,SRB,6137.79673784259
2001,Sub-Saharan Africa (excluding high income),SSA,2063.56916339855
2001,South Sudan,SSD,
2001,Sub-Saharan Africa,SSF,2065.07006407062
2001,Small states,SST,10399.1873745189
2001,Sao Tome and Principe,STP,1605.1921210626
2001,Suriname,SUR,8207.12120717983
2001,Slovak Republic,SVK,12391.153175621
2001,Slovenia,SVN,18956.1207530528
2001,Sweden,SWE,29770.0448376312
2001,Eswatini,SWZ,5025.16816427693
2001,Sint Maarten (Dutch part),SXM,
2001,Seychelles,SYC,14652.4907641862
2001,Syrian Arab Republic,SYR,
2001,Turks and Caicos Islands,TCA,
2001,Chad,TCD,866.953457343894
2001,East Asia & Pacific (IDA & IBRD countries),TEA,3591.33592113435
2001,Europe & Central Asia (IDA & IBRD countries),TEC,6941.13287621367
2001,Togo,TGO,961.366377382688
2001,Thailand,THA,7659.24325217039
2001,Tajikistan,TJK,1039.08811978546
2001,Turkmenistan,TKM,4477.72836316851
2001,Latin America & the Caribbean (IDA & IBRD countries),TLA,8843.64705528707
2001,Timor-Leste,TLS,2844.8608991454
2001,Middle East & North Africa (IDA & IBRD countries),TMN,7618.50427119532
2001,Tonga,TON,3860.98950208077
2001,South Asia (IDA & IBRD),TSA,2232.81475320645
2001,Sub-Saharan Africa (IDA & IBRD countries),TSS,2065.07006407062
2001,Trinidad and Tobago,TTO,15477.7271403048
2001,Tunisia,TUN,6331.13634972873
2001,Turkey,TUR,9215.13198876531
2001,Tuvalu,TUV,2498.37945683152
2001,Tanzania,TZA,1314.90984712352
2001,Uganda,UGA,885.060561616852
2001,Ukraine,UKR,4303.35666986152
2001,Upper middle income,UMC,5685.94514774087
2001,Uruguay,URY,10054.5270875116
2001,United States,USA,37133.2428088526
2001,Uzbekistan,UZB,2627.20748940658
2001,St. Vincent and the Grenadines,VCT,6248.68394862447
2001,"Venezuela, RB",VEN,12040.8255714179
2001,British Virgin Islands,VGB,
2001,Virgin Islands (U.S.),VIR,
2001,Vietnam,VNM,2200.02023964248
2001,Vanuatu,VUT,2166.86108438201
2001,World,WLD,8260.90848557623
2001,Samoa,WSM,3790.58668750348
2001,Kosovo,XKX,4782.37963536478
2001,"Yemen, Rep.",YEM,3278.90353061451
2001,South Africa,ZAF,7994.26242516468
2001,Zambia,ZMB,1773.963692725
2001,Zimbabwe,ZWE,2421.53075204596
2002,Aruba,ABW,30862.2226879381
2002,Afghanistan,AFG,839.485886051471
2002,Angola,AGO,3564.09602605902
2002,Albania,ALB,4661.37155341076
2002,Andorra,AND,
2002,Arab World,ARB,9581.7971427276
2002,United Arab Emirates,ARE,79863.4897327415
2002,Argentina,ARG,10310.1291162407
2002,Armenia,ARM,3031.12188186261
2002,American Samoa,ASM,
2002,Antigua and Barbuda,ATG,15994.1761485754
2002,Australia,AUS,28718.241079556
2002,Austria,AUT,31178.6933297272
2002,Azerbaijan,AZE,4504.9764853301
2002,Burundi,BDI,601.529755781346
2002,Belgium,BEL,30282.2886450283
2002,Benin,BEN,1428.01789684328
2002,Burkina Faso,BFA,933.240365678649
2002,Bangladesh,BGD,1469.84576124734
2002,Bulgaria,BGR,7726.40097711078
2002,Bahrain,BHR,35551.5897386025
2002,"Bahamas, The",BHS,27812.3591441384
2002,Bosnia and Herzegovina,BIH,5136.52031267024
2002,Belarus,BLR,6962.79822751493
2002,Belize,BLZ,5873.41137636632
2002,Bermuda,BMU,43861.5704093954
2002,Bolivia,BOL,3623.09176962976
2002,Brazil,BRA,9581.99283648923
2002,Barbados,BRB,12917.4343137323
2002,Brunei Darussalam,BRN,69510.208531973
2002,Bhutan,BTN,3161.8458397382
2002,Botswana,BWA,9076.228393192
2002,Central African Republic,CAF,728.166256455562
2002,Canada,CAN,30853.201316329
2002,Central Europe and the Baltics,CEB,11606.6743469273
2002,Switzerland,CHE,37718.2848266456
2002,Channel Islands,CHI,
2002,Chile,CHL,10333.0636258187
2002,China,CHN,3553.92379293948
2002,Cote d'Ivoire,CIV,2321.40190632648
2002,Cameroon,CMR,2184.98245230143
2002,"Congo, Dem. Rep.",COD,450.450417093416
2002,"Congo, Rep.",COG,3914.89949027438
2002,Colombia,COL,7022.7396005875
2002,Comoros,COM,1967.64432031322
2002,Cabo Verde,CPV,3348.34960902125
2002,Costa Rica,CRI,8349.67112514342
2002,Caribbean small states,CSS,9949.76575980767
2002,Cuba,CUB,
2002,Curacao,CUW,24953.4559415444
2002,Cayman Islands,CYM,61566.9210669242
2002,Cyprus,CYP,23556.4139278627
2002,Czech Republic,CZE,18189.2343541554
2002,Germany,DEU,29178.6374658122
2002,Djibouti,DJI,
2002,Dominica,DMA,6584.45075700507
2002,Denmark,DNK,30640.3456230968
2002,Dominican Republic,DOM,7117.69738479401
2002,Algeria,DZA,8981.34926734444
2002,East Asia & Pacific (excluding high income),EAP,3851.21026508199
2002,Early-demographic dividend,EAR,4295.18285664958
2002,East Asia & Pacific,EAS,6385.85145685479
2002,Europe & Central Asia (excluding high income),ECA,6950.68215291904
2002,Europe & Central Asia,ECS,17490.9783800214
2002,Ecuador,ECU,6348.92491342029
2002,"Egypt, Arab Rep.",EGY,6327.81079795379
2002,Euro area,EMU,27535.032625592
2002,Eritrea,ERI,2124.88834599184
2002,Spain,ESP,24371.5988492666
2002,Estonia,EST,11670.3652656957
2002,Ethiopia,ETH,532.626621805948
2002,European Union,EUU,24770.5745756429
2002,Fragile and conflict affected situations,FCS,2491.32012381486
2002,Finland,FIN,28605.1223159604
2002,Fiji,FJI,5774.53023666351
2002,France,FRA,28523.8857271382
2002,Faroe Islands,FRO,
2002,"Micronesia, Fed. Sts.",FSM,2663.93361369604
2002,Gabon,GAB,14301.4324322433
2002,United Kingdom,GBR,29068.5938574601
2002,Georgia,GEO,3448.84407212077
2002,Ghana,GHA,1897.1295183933
2002,Gibraltar,GIB,
2002,Guinea,GIN,1312.64635398431
2002,"Gambia, The",GMB,1947.27252543602
2002,Guinea-Bissau,GNB,1129.32775164968
2002,Equatorial Guinea,GNQ,16236.600978313
2002,Greece,GRC,22615.9356489706
2002,Grenada,GRD,7922.89553701431
2002,Greenland,GRL,
2002,Guatemala,GTM,5086.55078578768
2002,Guam,GUM,
2002,Guyana,GUY,3955.08419871885
2002,High income,HIC,29590.4724979372
2002,"Hong Kong SAR, China",HKG,28388.885005329
2002,Honduras,HND,2759.21244534667
2002,Heavily indebted poor countries (HIPC),HPC,1242.20720310356
2002,Croatia,HRV,12647.6391339883
2002,Haiti,HTI,1351.10611168731
2002,Hungary,HUN,14526.3882629125
2002,IBRD only,IBD,4897.08921234862
2002,IDA & IBRD total,IBT,4226.79309034974
2002,IDA total,IDA,1856.26097392321
2002,IDA blend,IDB,2728.01941222838
2002,Indonesia,IDN,5055.35583412103
2002,IDA only,IDX,1398.87074738821
2002,Isle of Man,IMN,
2002,India,IND,2354.26509965766
2002,Not classified,INX,
2002,Ireland,IRL,35212.0947152903
2002,"Iran, Islamic Rep.",IRN,11528.7706833742
2002,Iraq,IRQ,9055.55115425569
2002,Iceland,ISL,32524.0232505223
2002,Israel,ISR,25224.8787374278
2002,Italy,ITA,28736.5771073504
2002,Jamaica,JAM,6684.32279000524
2002,Jordan,JOR,6476.61252635302
2002,Japan,JPN,28160.1076146939
2002,Kazakhstan,KAZ,10261.8349647859
2002,Kenya,KEN,1712.50683094794
2002,Kyrgyz Republic,KGZ,1771.18588863959
2002,Cambodia,KHM,1259.81370531937
2002,Kiribati,KIR,1624.56534175181
2002,St. Kitts and Nevis,KNA,19424.9533197676
2002,"Korea, Rep.",KOR,20775.1051401435
2002,Kuwait,KWT,57502.2645597083
2002,Latin America & Caribbean (excluding high income),LAC,8739.75478908521
2002,Lao PDR,LAO,2230.72500331119
2002,Lebanon,LBN,8654.47791969592
2002,Liberia,LBR,1094.84937391824
2002,Libya,LBY,17060.3186587007
2002,St. Lucia,LCA,8402.60691327445
2002,Latin America & Caribbean,LCN,8981.18126988331
2002,Least developed countries: UN classification,LDC,1289.12706827312
2002,Low income,LIC,1142.25649781093
2002,Liechtenstein,LIE,
2002,Sri Lanka,LKA,4616.96935236123
2002,Lower middle income,LMC,2846.38296783993
2002,Low & middle income,LMY,4123.25387990666
2002,Lesotho,LSO,1413.61527575002
2002,Late-demographic dividend,LTE,5444.45980453081
2002,Lithuania,LTU,10494.3517874081
2002,Luxembourg,LUX,58771.5092731796
2002,Latvia,LVA,10052.622725727
2002,"Macao SAR, China",MAC,37283.9464101677
2002,St. Martin (French part),MAF,
2002,Morocco,MAR,4009.18555086719
2002,Monaco,MCO,
2002,Moldova,MDA,2666.8458025973
2002,Madagascar,MDG,1211.28597277622
2002,Maldives,MDV,7924.27981365322
2002,Middle East & North Africa,MEA,11277.4387338624
2002,Mexico,MEX,11187.4776219579
2002,Marshall Islands,MHL,2760.84107302883
2002,Middle income,MIC,4422.67234464161
2002,North Macedonia,MKD,6305.3721850581
2002,Mali,MLI,1357.25774640708
2002,Malta,MLT,20561.6940765116
2002,Myanmar,MMR,1300.7957969006
2002,Middle East & North Africa (excluding high income),MNA,7802.85078016892
2002,Montenegro,MNE,7100.28277416055
2002,Mongolia,MNG,4068.48967785416
2002,Northern Mariana Islands,MNP,
2002,Mozambique,MOZ,605.086938751562
2002,Mauritania,MRT,2275.9615764105
2002,Mauritius,MUS,9643.21815509027
2002,Malawi,MWI,671.388291475611
2002,Malaysia,MYS,13670.0376366382
2002,North America,NAC,37319.558301578
2002,Namibia,NAM,5550.43827611191
2002,New Caledonia,NCL,
2002,Niger,NER,639.448455387982
2002,Nigeria,NGA,2945.25178064063
2002,Nicaragua,NIC,2842.90082317126
2002,Netherlands,NLD,34447.2053180645
2002,Norway,NOR,37980.3539761745
2002,Nepal,NPL,1281.41128105861
2002,Nauru,NRU,
2002,New Zealand,NZL,23306.2795376277
2002,OECD members,OED,26848.6506399995
2002,Oman,OMN,36454.3605512463
2002,Other small states,OSS,11844.7494923104
2002,Pakistan,PAK,2815.1161406137
2002,Panama,PAN,8683.41251972096
2002,Peru,PER,5500.9240898963
2002,Philippines,PHL,3566.98383996552
2002,Palau,PLW,10995.7307189725
2002,Papua New Guinea,PNG,2066.01305766077
2002,Poland,POL,11781.0563524395
2002,Pre-demographic dividend,PRE,2078.5181544154
2002,Puerto Rico,PRI,27384.7836191697
2002,"Korea, Dem. People’s Rep.",PRK,
2002,Portugal,PRT,20356.647299736
2002,Paraguay,PRY,6292.12124345964
2002,West Bank and Gaza,PSE,2297.57233489519
2002,Pacific island small states,PSS,3790.41832767286
2002,Post-demographic dividend,PST,28727.5038193743
2002,French Polynesia,PYF,
2002,Qatar,QAT,92091.2766004768
2002,Romania,ROU,7162.33565416138
2002,Russian Federation,RUS,8037.49948207895
2002,Rwanda,RWA,765.65849627538
2002,South Asia,SAS,2310.08279277255
2002,Saudi Arabia,SAU,32527.434699249
2002,Sudan,SDN,2053.79812407236
2002,Senegal,SEN,2003.10158501921
2002,Singapore,SGP,42886.1810521027
2002,Solomon Islands,SLB,1271.97902520385
2002,Sierra Leone,SLE,820.514336552308
2002,El Salvador,SLV,4691.69114330189
2002,San Marino,SMR,64432.4308124462
2002,Somalia,SOM,
2002,Serbia,SRB,6800.87721530775
2002,Sub-Saharan Africa (excluding high income),SSA,2172.77823789434
2002,South Sudan,SSD,
2002,Sub-Saharan Africa,SSF,2174.26690113225
2002,Small states,SST,10898.31246553
2002,Sao Tome and Principe,STP,1638.86159312696
2002,Suriname,SUR,8469.85324903697
2002,Slovak Republic,SVK,13312.203306834
2002,Slovenia,SVN,20241.5254208308
2002,Sweden,SWE,30751.206648203
2002,Eswatini,SWZ,5299.74750762016
2002,Sint Maarten (Dutch part),SXM,
2002,Seychelles,SYC,14611.1607976573
2002,Syrian Arab Republic,SYR,
2002,Turks and Caicos Islands,TCA,
2002,Chad,TCD,919.302989978201
2002,East Asia & Pacific (IDA & IBRD countries),TEA,3893.14816700462
2002,Europe & Central Asia (IDA & IBRD countries),TEC,7432.37373721228
2002,Togo,TGO,942.533339121399
2002,Thailand,THA,8190.49602625344
2002,Tajikistan,TJK,1150.19626328596
2002,Turkmenistan,TKM,4514.82698000876
2002,Latin America & the Caribbean (IDA & IBRD countries),TLA,8881.61439140328
2002,Timor-Leste,TLS,2628.76581812365
2002,Middle East & North Africa (IDA & IBRD countries),TMN,7863.32313659617
2002,Tonga,TON,4034.23690304272
2002,South Asia (IDA & IBRD),TSA,2310.08279277255
2002,Sub-Saharan Africa (IDA & IBRD countries),TSS,2174.26690113225
2002,Trinidad and Tobago,TTO,16896.2460394518
2002,Tunisia,TUN,6465.27773021643
2002,Turkey,TUR,9329.81317589044
2002,Tuvalu,TUV,2706.08382564849
2002,Tanzania,TZA,1392.13144490468
2002,Uganda,UGA,947.341123812094
2002,Ukraine,UKR,4646.84074384235
2002,Upper middle income,UMC,5999.11308853342
2002,Uruguay,URY,9422.24571502487
2002,United States,USA,38023.1611144021
2002,Uzbekistan,UZB,2741.05469169456
2002,St. Vincent and the Grenadines,VCT,6736.24239409436
2002,"Venezuela, RB",VEN,10946.5119673174
2002,British Virgin Islands,VGB,
2002,Virgin Islands (U.S.),VIR,
2002,Vietnam,VNM,2353.00046814017
2002,Vanuatu,VUT,2037.99833960556
2002,World,WLD,8552.19453202561
2002,Samoa,WSM,3994.69483441833
2002,Kosovo,XKX,4820.69744982472
2002,"Yemen, Rep.",YEM,3363.24037826828
2002,South Africa,ZAF,8315.44273647829
2002,Zambia,ZMB,1835.24775734375
2002,Zimbabwe,ZWE,2235.36089549786
2003,Aruba,ABW,31387.2829554433
,Afghanistan,AFG,888.153370005426
2003,Angola,AGO,3614.60727755068
2003,Albania,ALB,4994.51880731917
2003,Andorra,AND,
2003,Arab World,ARB,9974.64189782621
2003,United Arab Emirates,ARE,82946.3352073397
2003,Argentina,ARG,11307.7579844436
2003,Armenia,ARM,3539.63026732939
2003,American Samoa,ASM,
2003,Antigua and Barbuda,ATG,17059.1371627749
2003,Australia,AUS,29693.9059129237
2003,Austria,AUT,32108.632547686
2003,Azerbaijan,AZE,5018.89005623622
2003,Burundi,BDI,587.242509946611
2003,Belgium,BEL,30898.6074431985
2003,Benin,BEN,1459.58466158446
2003,Burkina Faso,BFA,995.464240876684
2003,Bangladesh,BGD,1541.18592296435
2003,Bulgaria,BGR,8343.13885383018
2003,Bahrain,BHR,36338.5841612794
2003,"Bahamas, The",BHS,27482.0559133327
2003,Bosnia and Herzegovina,BIH,5373.14265907237
2003,Belarus,BLR,7644.92770592046
2003,Belize,BLZ,6369.45747684755
2003,Bermuda,BMU,45898.5811993621
2003,Bolivia,BOL,3721.05593916975
2003,Brazil,BRA,9747.94103843123
2003,Barbados,BRB,13399.2576695504
2003,Brunei Darussalam,BRN,71514.3937218396
2003,Bhutan,BTN,3406.51242719288
2003,Botswana,BWA,9506.49246622704
2003,Central African Republic,CAF,687.364904816057
2003,Canada,CAN,32225.0521212425
2003,Central Europe and the Baltics,CEB,12301.6628627237
2003,Switzerland,CHE,37713.3374965856
2003,Channel Islands,CHI,
2003,Chile,CHL,10841.3238883432
2003,China,CHN,3958.47197677039
2003,Cote d'Ivoire,CIV,2283.58800601389
2003,Cameroon,CMR,2265.80585347753
2003,"Congo, Dem. Rep.",COD,469.770409824046
2003,"Congo, Rep.",COG,3906.12517693831
2003,Colombia,COL,7324.4008525759
2003,Comoros,COM,1998.16846311507
2003,Cabo Verde,CPV,3497.85319290202
2003,Costa Rica,CRI,8732.2289459762
2003,Caribbean small states,CSS,10737.2192646238
2003,Cuba,CUB,
2003,Curacao,CUW,24969.8631515843
2003,Cayman Islands,CYM,62207.3522726744
2003,Cyprus,CYP,24252.8976002779
2003,Czech Republic,CZE,19426.0851264696
2003,Germany,DEU,29875.0279345237
2003,Djibouti,DJI,
2003,Dominica,DMA,7106.07426303843
2003,Denmark,DNK,30786.2489548486
2003,Dominican Republic,DOM,7051.02351745837
2003,Algeria,DZA,9682.4760351135
2003,East Asia & Pacific (excluding high income),EAP,4221.38903523779
2003,Early-demographic dividend,EAR,4533.20860353225
2003,East Asia & Pacific,EAS,6801.52602414533
2003,Europe & Central Asia (excluding high income),ECA,7663.16960036136
2003,Europe & Central Asia,ECS,18141.6325192583
2003,Ecuador,ECU,6530.51721419353
2003,"Egypt, Arab Rep.",EGY,6528.67532667129
2003,Euro area,EMU,27952.9652595674
2003,Eritrea,ERI,2009.73975002053
2003,Spain,ESP,25018.3661157286
2003,Estonia,EST,13122.8391600943
2003,Ethiopia,ETH,515.873303337688
2003,European Union,EUU,25347.2344711495
2003,Fragile and conflict affected situations,FCS,2338.86001925714
2003,Finland,FIN,29019.3103958371
2003,Fiji,FJI,5934.62453819738
2003,France,FRA,28141.4613974335
2003,Faroe Islands,FRO,
2003,"Micronesia, Fed. Sts.",FSM,2759.38848253502
2003,Gabon,GAB,14537.3885172341
2003,United Kingdom,GBR,30261.5776899297
2003,Georgia,GEO,3927.81115258793
2003,Ghana,GHA,1983.47647757735
2003,Gibraltar,GIB,
2003,Guinea,GIN,1327.88706309787
2003,"Gambia, The",GMB,2052.93939131966
2003,Guinea-Bissau,GNB,1130.83127656967
2003,Equatorial Guinea,GNQ,18069.8993277537
2003,Greece,GRC,23870.1600997422
2003,Grenada,GRD,8802.26557809391
2003,Greenland,GRL,
2003,Guatemala,GTM,5188.20405348101
2003,Guam,GUM,
2003,Guyana,GUY,4001.16270084537
2003,High income,HIC,30570.9048079991
2003,"Hong Kong SAR, China",HKG,29858.750654976
2003,Honduras,HND,2865.03961819397
2003,Heavily indebted poor countries (HIPC),HPC,1285.8362324508
2003,Croatia,HRV,13550.1729691309
2003,Haiti,HTI,1358.55349783227
2003,Hungary,HUN,15464.1715510701
2003,IBRD only,IBD,5230.45127584407
2003,IDA & IBRD total,IBT,4498.64384760555
2003,IDA total,IDA,1942.26931853509
2003,IDA blend,IDB,2851.15208312999
2003,Indonesia,IDN,5323.1045067355
2003,IDA only,IDX,1466.42605242913
2003,Isle of Man,IMN,
2003,India,IND,2544.11225096444
2003,Not classified,INX,
2003,Ireland,IRL,36237.7712777675
2003,"Iran, Islamic Rep.",IRN,12611.4655116221
2003,Iraq,IRQ,5999.13099129641
2003,Iceland,ISL,32619.3587350993
2003,Israel,ISR,23821.5450976066
2003,Italy,ITA,29164.5952658333
2003,Jamaica,JAM,7014.85456669768
2003,Jordan,JOR,6724.04338639789
2003,Japan,JPN,28924.6821605164
2003,Kazakhstan,KAZ,11386.1132268159
2003,Kenya,KEN,1747.46454477529
2003,Kyrgyz Republic,KGZ,1910.77178046053
2003,Cambodia,KHM,1368.70089263429
2003,Kiribati,KIR,1658.86322839244
2003,St. Kitts and Nevis,KNA,18861.590231331
2003,"Korea, Rep.",KOR,21376.766166259
2003,Kuwait,KWT,67935.0551459142
2003,Latin America & Caribbean (excluding high income),LAC,8952.76239766419
2003,Lao PDR,LAO,2373.96359814939
2003,Lebanon,LBN,8672.16365437753
2003,Liberia,LBR,765.7607838077
2003,Libya,LBY,19326.3760015303
2003,St. Lucia,LCA,8860.38463554213
2003,Latin America & Caribbean,LCN,9210.35916013587
2003,Least developed countries: UN classification,LDC,1352.06727715384
2003,Low income,LIC,1183.80677649529
2003,Liechtenstein,LIE,
2003,Sri Lanka,LKA,4940.19626438869
2003,Lower middle income,LMC,3027.38236515448
2003,Low & middle income,LMY,4392.28843694006
2003,Lesotho,LSO,1514.08608475158
2003,Late-demographic dividend,LTE,5915.31114291301
2003,Lithuania,LTU,12067.659169858
2003,Luxembourg,LUX,60039.2987437538
2003,Latvia,LVA,11010.8852742509
2003,"Macao SAR, China",MAC,41356.4123640303
2003,St. Martin (French part),MAF,
2003,Morocco,MAR,4276.01257338784
2003,Monaco,MCO,
2003,Moldova,MDA,2903.81769418107
2003,Madagascar,MDG,1314.21068595493
2003,Maldives,MDV,8923.52934528721
2003,Middle East & North Africa,MEA,11815.5355025342
2003,Mexico,MEX,11482.4495877714
2003,Marshall Islands,MHL,2710.46542410316
2003,Middle income,MIC,4718.99930462008
2003,North Macedonia,MKD,6502.65109877596
2003,Mali,MLI,1462.47826304413
2003,Malta,MLT,20937.6038203936
2003,Myanmar,MMR,1494.38432501564
2003,Middle East & North Africa (excluding high income),MNA,8014.77255809358
2003,Montenegro,MNE,7332.72850335386
2003,Mongolia,MNG,4388.53442676075
2003,Northern Mariana Islands,MNP,
2003,Mozambique,MOZ,639.685723116833
2003,Mauritania,MRT,2388.84488620031
2003,Mauritius,MUS,10329.2967510206
2003,Malawi,MWI,705.615599275423
2003,Malaysia,MYS,14437.4067076494
2003,North America,NAC,38782.7471230826
2003,Namibia,NAM,5806.6734039024
2003,New Caledonia,NCL,
2003,Niger,NER,661.008421963345
2003,Nigeria,NGA,3139.67907082746
2003,Nicaragua,NIC,2927.85637747371
2003,Netherlands,NLD,34111.8033495886
2003,Norway,NOR,38550.9553872116
2003,Nepal,NPL,1337.48300622533
2003,Nauru,NRU,
2003,New Zealand,NZL,23967.4207453945
2003,OECD members,OED,27622.5571712082
2003,Oman,OMN,35363.2289580766
2003,Other small states,OSS,12384.5278358698
2003,Pakistan,PAK,2936.77012552733
2003,Panama,PAN,9044.71151907315
2003,Peru,PER,5778.61205888157
2003,Philippines,PHL,3736.35569187211
2003,Palau,PLW,10787.8029033216
2003,Papua New Guinea,PNG,2106.82375842738
2003,Poland,POL,12257.1448668074
2003,Pre-demographic dividend,PRE,2027.34861503242
2003,Puerto Rico,PRI,27890.7834130047
2003,"Korea, Dem. People’s Rep.",PRK,
2003,Portugal,PRT,20827.984236148
2003,Paraguay,PRY,6565.98367622144
2003,West Bank and Gaza,PSE,2600.9288327954
2003,Pacific island small states,PSS,3889.09931090981
2003,Post-demographic dividend,PST,29642.9247092597
2003,French Polynesia,PYF,
2003,Qatar,QAT,91451.6085394703
2003,Romania,ROU,7551.60477850967
2003,Russian Federation,RUS,9254.56029742868
2003,Rwanda,RWA,784.935104973678
2003,South Asia,SAS,2478.72084799256
2003,Saudi Arabia,SAU,35787.1820366911
2003,Sudan,SDN,2191.6220015108
2003,Senegal,SEN,2123.43373625533
2003,Singapore,SGP,46342.2964961141
2003,Solomon Islands,SLB,1344.05535169591
2003,Sierra Leone,SLE,872.254675384406
2003,El Salvador,SLV,4827.61351731559
2003,San Marino,SMR,67251.7903530663
2003,Somalia,SOM,
2003,Serbia,SRB,7197.87171569288
2003,Sub-Saharan Africa (excluding high income),SSA,2251.47457046878
2003,South Sudan,SSD,
2003,Sub-Saharan Africa,SSF,2252.84613583814
2003,Small states,SST,11468.0938151518
2003,Sao Tome and Principe,STP,1743.92367847869
2003,Suriname,SUR,9063.3960661377
2003,Slovak Republic,SVK,14165.4041018456
2003,Slovenia,SVN,21088.9923628481
2003,Sweden,SWE,31583.0480704402
2003,Eswatini,SWZ,5587.10792054286
2003,Sint Maarten (Dutch part),SXM,
2003,Seychelles,SYC,14165.7361774497
2003,Syrian Arab Republic,SYR,
2003,Turks and Caicos Islands,TCA,
2003,Chad,TCD,1033.57966762505
2003,East Asia & Pacific (IDA & IBRD countries),TEA,4267.36065335825
2003,Europe & Central Asia (IDA & IBRD countries),TEC,8125.53010664906
2003,Togo,TGO,982.346457079968
2003,Thailand,THA,8875.77403105997
2003,Tajikistan,TJK,1276.80701235092
2003,Turkmenistan,TKM,4702.3402059296
2003,Latin America & the Caribbean (IDA & IBRD countries),TLA,9110.01961745013
2003,Timor-Leste,TLS,2577.72035806551
2003,Middle East & North Africa (IDA & IBRD countries),TMN,8074.64795299536
2003,Tonga,TON,4171.91306830003
2003,South Asia (IDA & IBRD),TSA,2478.72084799256
2003,Sub-Saharan Africa (IDA & IBRD countries),TSS,2252.84613583814
2003,Trinidad and Tobago,TTO,19597.9484113678
2003,Tunisia,TUN,6843.69221140729
2003,Turkey,TUR,9603.8804373834
2003,Tuvalu,TUV,2628.84110275552
2003,Tanzania,TZA,1470.92968418787
2003,Uganda,UGA,995.235211349372
2003,Ukraine,UKR,5225.77242800804
2003,Upper middle income,UMC,6426.21786681882
2003,Uruguay,URY,9681.41510577932
2003,United States,USA,39496.4858751381
2003,Uzbekistan,UZB,2876.46368454072
2003,St. Vincent and the Grenadines,VCT,7373.34342447742
2003,"Venezuela, RB",VEN,10103.4742325124
2003,British Virgin Islands,VGB,
2003,Virgin Islands (U.S.),VIR,
2003,Vietnam,VNM,2538.16320441873
2003,Vanuatu,VUT,2110.13908227644
2003,World,WLD,8917.19039379014
2003,Samoa,WSM,4226.80406993911
2003,Kosovo,XKX,5200.32941351688
2003,"Yemen, Rep.",YEM,3452.73816485899
2003,South Africa,ZAF,8613.58744164627
2003,Zambia,ZMB,1948.53163863271
2003,Zimbabwe,ZWE,1885.51135447929
2004,Aruba,ABW,34176.4646014807
2004,Afghanistan,AFG,885.840818972452
2004,Angola,AGO,3978.69719448204
2004,Albania,ALB,5422.7784619431
2004,Andorra,AND,
2004,Arab World,ARB,10937.3160890742
2004,United Arab Emirates,ARE,85147.2190940121
2004,Argentina,ARG,12527.8004962651
2004,Armenia,ARM,4038.45507485388
2004,American Samoa,ASM,
2004,Antigua and Barbuda,ATG,18284.4676649436
2004,Australia,AUS,31327.3774922975
2004,Austria,AUT,33743.0447084692
2004,Azerbaijan,AZE,5581.87125764378
2004,Burundi,BDI,612.474437828619
2004,Belgium,BEL,32033.8709623041
2004,Benin,BEN,1518.93258990056
2004,Burkina Faso,BFA,1037.23164396538
2004,Bangladesh,BGD,1638.91616497517
2004,Bulgaria,BGR,9122.84955375309
2004,Bahrain,BHR,37461.9329888351
2004,"Bahamas, The",BHS,27956.3822863408
2004,Bosnia and Herzegovina,BIH,6200.62071114799
2004,Belarus,BLR,8809.52694481277
2004,Belize,BLZ,6669.72180666449
2004,Bermuda,BMU,47914.3737825122
2004,Bolivia,BOL,3909.06503911155
2004,Brazil,BRA,10460.5506264868
2004,Barbados,BRB,13905.8207566574
2004,Brunei Darussalam,BRN,72549.2249587857
2004,Bhutan,BTN,3641.68522209849
2004,Botswana,BWA,9849.79699514849
2004,Central African Republic,CAF,733.317734648513
2004,Canada,CAN,33796.9991962311
2004,Central Europe and the Baltics,CEB,13445.6513850085
2004,Switzerland,CHE,39170.0322492223
2004,Channel Islands,CHI,
2004,Chile,CHL,11812.6350110434
2004,China,CHN,4449.56191947187
2004,Cote d'Ivoire,CIV,2324.95811567934
2004,Cameroon,CMR,2418.58814027564
2004,"Congo, Dem. Rep.",COD,498.979870320802
2004,"Congo, Rep.",COG,4028.31219598344
2004,Colombia,COL,7811.23008565862
2004,Comoros,COM,2042.26982624609
2004,Cabo Verde,CPV,3900.3359858205
2004,Costa Rica,CRI,9220.88915413131
2004,Caribbean small states,CSS,11432.0774734972
2004,Cuba,CUB,
2004,Curacao,CUW,25256.1041259458
2004,Cayman Islands,CYM,62748.131442366
2004,Cyprus,CYP,25921.2044367465
2004,Czech Republic,CZE,20799.157638979
2004,Germany,DEU,31305.2879360128
2004,Djibouti,DJI,
2004,Dominica,DMA,7489.87533432406
2004,Denmark,DNK,32908.6807918313
2004,Dominican Republic,DOM,7324.22826691204
